,profile_name,subscriber,view,video,country,category,since,last_subscriber_30,last_view_30,min_month_earnings,max_month_earnings,2016_views,2017_views,2018_views,2019_views,2020_views,2021_views,2022_views,2023_views,2024_views,2016_subscribers,2017_subscribers,2018_subscribers,2019_subscribers,2020_subscribers,2021_subscribers,2022_subscribers,2023_subscribers,2024_subscribers
115,Rashed Al Majid | راشد الماجد,3510000,3730197481,958,Saudi Arabia (SA),Music,2011,30000,37450391,14000,84300,305035717,179864769,305870668,287220112,264626243,729696271,676591825,419890016,561401860,484523,233691,383355,338431,270000,670000,440000,290000,400000
116,حقائق Mix,3450000,433065150,535,Saudi Arabia (SA),Entertainment,2017,0,903347,338,2029,0,21434164,133003037,114050465,76815758,49132601,22936122,8328871,7364132,0,177066,912828,1180106,670000,360000,110000,20000,20000
117,تلفاز١١,3420000,674145396,305,Saudi Arabia (SA),Comedy,2011,0,1885377,707,4240,39004430,87774012,120957218,159285996,65373831,92257687,46598138,42450280,20443804,734627,650128,781627,763618,190000,180000,50000,60000,10000
118,Virus,3420000,350942083,220,Saudi Arabia (SA),Gaming,2014,50000,8653165,3240,19500,0,3413,3413,170768,3747720,39824793,8036556,74693506,224468740,0,12809,444,365,95000,458000,35000,980000,1840000
119,ابو طلال الحمراني   سوالف طريق,3410000,1726398666,1810,Saudi Arabia (SA),People & Blogs,2015,20000,21837100,8189,49100,0,0,6038707,79381632,104130615,380657557,480208241,336149983,339831931,0,0,20962,407038,459000,893000,730000,440000,460000
120,Anas Iskander I انس اسكندر,3410000,284240303,80,Saudi Arabia (SA),Travel & Events,2014,0,200494,75,451,7524491,31576839,71536014,61536160,43092167,31305970,28407394,6707518,2553750,238357,629154,1095558,616931,400000,260000,170000,10000,10000
121,خلودي 25,3400000,416587189,507,Saudi Arabia (SA),People & Blogs,2012,10000,1332463,499,3000,60672755,29586699,56148453,84389478,114991273,56419006,31897594,18428742,23226587,1006791,295856,342359,624994,520000,250000,160000,20000,180000
122,Gaming3arbi العاب بالعربى,3380000,495378083,1387,Saudi Arabia (SA),Gaming,2016,10000,895502,335,2009,0,0,0,0,0,428861567,46809454,12836648,6870414,0,0,0,0,0,3050000,200000,60000,70000
123,اودن Odin,3370000,420278185,223,Saudi Arabia (SA),Gaming,2019,10000,2196463,823,4940,0,0,0,0,0,302183715,59859658,25198482,33036330,0,0,0,0,0,2830000,230000,110000,200000
124,ليه تسوي كذا || Leh Tesawe Ketha,3310000,2195577737,741,Saudi Arabia (SA),Comedy,2013,20000,16755627,6280,37700,0,11684244,20234865,62623663,194195677,497088906,432037101,648347764,329365517,0,97932,179169,248899,457000,807000,410000,680000,430000
125,عبدالعزيز أكرم ,3270000,1770290806,356,Saudi Arabia (SA),People & Blogs,2016,80000,64525451,24200,145000,0,0,0,0,0,0,0,1000737532,769553274,0,0,0,0,0,0,0,1740000,1530000
126,كن مع الله,3200000,9359179,0,Saudi Arabia (SA),Education,2017,0,343317687,0,129000,0,3310567,175978938,90812552,140802828,18402501,798950,77633918,341515339,0,0,0,0,0,0,3170000,40000,10000
127,هاي سبورت,3160000,730456899,1794,Saudi Arabia (SA),Sports,2019,0,999457,374,2250,0,0,0,121104851,165392644,184891007,155224482,77728426,26115489,0,0,0,0,0,2440000,510000,170000,40000
128,سوري جيمر   Syrian Gamer,3150000,1048113090,3078,Saudi Arabia (SA),Gaming,2015,30000,12444477,4670,28000,0,0,19030261,98418591,88537571,198492306,230976447,197698611,214959303,0,0,133020,453980,234000,629000,600000,480000,620000
129,Fares Alhumaid   فارس الحميد,3140000,199745746,116,Saudi Arabia (SA),Sports,2016,0,38821,14,87,1505415,55563069,35577428,36429812,34644338,23467190,8488832,3142075,927587,163352,1467306,649574,429768,280000,150000,30000,10000,20000
130,ساري جاد Gad Tv,3120000,498622816,513,Saudi Arabia (SA),People & Blogs,2017,100000,479330,0,179,0,0,129624288,311377853,57620675,0,0,0,0,0,0,1107238,1732762,280000,0,0,0,0
131,اولو   Oll O,3120000,1683924179,307,Saudi Arabia (SA),Music,2010,10000,16847406,6320,37900,0,542898066,154223436,124222867,135067389,315863297,171519083,125793855,114336186,0,1090982,538252,260766,230000,510000,210000,140000,140000
132,غريب ال مخلص I القناة الرسمية,3110000,1397682334,122,Saudi Arabia (SA),Music,2017,10000,13945800,5230,31400,0,0,64042334,105917091,108001338,392530424,349161751,217123608,160905788,0,0,217693,236307,198000,1308000,710000,250000,190000
133,Real Talal,3110000,340201208,373,Saudi Arabia (SA),Comedy,2013,20000,4699979,1760,10600,26013373,1451540,428843,238559,45678719,155546969,48162032,13329162,49352011,428274,50894,2063,4105,887000,1290000,160000,10000,310000
134,Pubg Mobile ببجي موبايل,3060000,343763926,2998,Saudi Arabia (SA),Gaming,2019,0,1510182,566,3400,0,0,0,5264234,17515200,146962027,59337064,49913056,64772345,0,0,0,181000,563000,686000,140000,1520000,30000
135,مـلـزلـز Mlzlz,3060000,594660625,1205,Saudi Arabia (SA),Gaming,2008,50000,7807748,2930,17600,0,71522746,47735433,40819557,46118625,87148123,94803579,106809979,99702583,0,446047,277801,234152,302000,490000,420000,410000,480000
136,Eysh Elly   ايش اللي,3040000,0,0,Saudi Arabia (SA),Entertainment,2011,0,0,0,0,364382379,16816533,12936144,2807939,7276882,404219877,0,0,0,3228077,11900,17564,48613,20000,30000,20000,20000,20000
137,متع عقلك | شخصيات,3020000,274468057,850,Saudi Arabia (SA),Music,2016,0,679370,254,1530,27160796,48269116,63838981,41446648,26432434,20985766,23359201,9028284,13946831,495215,449303,833759,511723,270000,160000,170000,60000,70000
138,عبدالله العلاوي,3020000,291986732,339,Saudi Arabia (SA),People & Blogs,2013,40000,2968103,1110,6680,0,0,0,4015518,8277474,17290294,61856810,125983361,74563275,0,0,0,63000,121000,197000,849000,1230000,560000
139,البحر الأسود   Sen Anlat Karadeniz,2970000,2213186513,4078,Saudi Arabia (SA),Entertainment,2019,30000,21883742,8210,49200,0,0,0,0,230066499,574826511,509329548,458510236,440453719,0,0,0,0,613000,697000,540000,540000,580000
140,المغامر محمد الدرويش,2960000,343292435,224,Saudi Arabia (SA),Entertainment,2012,0,159935,59,359,0,60050505,76302095,70928161,35720430,81597781,8611736,6336171,3745556,0,519153,693332,597515,290000,690000,120000,40000,10000
141,زومبي كيلر Zkhq I,2960000,506864902,627,Saudi Arabia (SA),Gaming,2009,10000,1620004,607,3650,0,48765993,110214996,159102314,77429557,58970357,19694437,10055637,22631611,0,358669,710129,871202,480000,310000,40000,10000,180000
142,Abdul Malik Fareed,2920000,503372314,681,Saudi Arabia (SA),People & Blogs,2019,20000,6193685,2320,13900,0,0,0,0,0,0,0,0,503372314,0,0,0,0,0,0,0,0,2920000
143,سؤال؟,2880000,152908522,141,Saudi Arabia (SA),Entertainment,2016,0,810800,304,1820,0,0,0,54530478,36952264,183394,15171783,35442043,10995348,0,0,0,0,0,0,2340000,210000,330000
144,Falcons,2870000,378121322,209,Saudi Arabia (SA),Gaming,2020,70000,15125257,5670,34000,0,0,0,0,0,0,15856583,100810722,261454017,0,0,0,0,0,0,269000,861000,1740000
145,اكسمسح   Xms77,2870000,252194846,223,Saudi Arabia (SA),Comedy,2014,0,438849,164,987,0,0,22384415,72248738,62053635,62762643,15007844,10595116,7142455,0,0,338615,981385,810000,560000,70000,60000,50000
146,Me M's Diy ميـم,2860000,506590755,377,Saudi Arabia (SA),People & Blogs,2015,20000,4999004,1870,11200,0,24730748,19710277,642767,79025066,173171859,48735787,88617760,73242025,0,195868,169474,213658,611000,890000,330000,240000,210000
147,سيارتك مع عبدالحق,2860000,271591859,512,Saudi Arabia (SA),Autos & Vehicles,2015,10000,1630897,611,3670,0,23443138,21902853,41160516,30934097,64946012,27059928,33209868,28935447,0,444424,349137,536439,320000,590000,280000,180000,160000
148,Top Arab10s,2830000,545911177,1434,Saudi Arabia (SA),Education,2015,0,29747,11,66,43550135,133894233,243325165,23326942,71756347,21999464,5801530,1581033,676328,182917,257068,1104908,1015107,240000,50000,0,10000,10000
149,X71 I سفنتي ون,2820000,247099050,145,Saudi Arabia (SA),People & Blogs,2017,0,28867,10,64,0,5400390,7610082,118238720,102494754,14568427,2330061,671578,445160,0,214697,331570,1383733,750000,180000,0,20000,20000
150,Myrkott,2820000,632301996,277,Saudi Arabia (SA),Film & Animation,2007,0,1347668,505,3030,335905833,88741516,32269732,61329872,32585513,46171799,29882652,12259932,6844853,1828130,321447,217429,202994,60000,110000,40000,30000,10000
151,عائلة برهوم,2820000,1867041551,592,Saudi Arabia (SA),People & Blogs,2023,150000,86189301,32299,194000,0,0,0,0,0,0,0,65998434,1801043117,0,0,0,0,0,0,0,72100,2747900
152,Hana Skills,2820000,1280510610,1571,Saudi Arabia (SA),Education,2009,0,5146905,1930,11600,0,0,17180074,487615874,31903336,90215904,84196247,442522954,126876221,0,0,0,0,0,0,2330000,400000,90000
153,Yazan Nobani,2780000,877032544,204,Saudi Arabia (SA),Comedy,2015,10000,2756171,1030,6200,0,26374397,136927761,230122078,160177114,155790385,85098446,71862138,10680225,0,150489,633338,666173,500000,420000,140000,130000,140000
154,بشورة هوم / Bashora Home,2780000,1163148944,1780,Saudi Arabia (SA),People & Blogs,2017,50000,19877225,7450,44700,0,0,0,0,0,0,0,0,1163148944,0,0,0,0,0,0,0,0,2780000
155,توم المتكلم والأصدقاء بالعربية,2760000,991666338,410,Saudi Arabia (SA),Entertainment,2017,10000,3155263,1180,7100,0,0,3077422,42848058,78849605,237370056,407158756,165067825,57294616,0,0,26264,155736,234000,594000,1120000,490000,140000
156,Ayoub Hajji,2760000,981897992,1181,Saudi Arabia (SA),People & Blogs,2017,0,8720073,3270,19600,0,0,3777117,5124512,1243552,971886,400401998,163944168,406434759,0,0,59410,44590,4000,17000,313000,1702000,620000
157,3 Gaming   أبوعابد,2750000,503297258,1092,Saudi Arabia (SA),Entertainment,2015,20000,3313569,1240,7460,0,0,0,0,121456799,132358469,105688378,82050985,61742627,0,0,0,0,1210000,770000,340000,220000,210000
158,بن 10 | Ben 10,2720000,1857530123,1217,Saudi Arabia (SA),Film & Animation,2017,10000,11014567,4130,24800,0,12112401,124039513,354245486,471581457,317471311,283669411,134879062,159531482,0,23631,331399,734970,600000,330000,300000,170000,230000
159,عامر 3 Amr,2710000,411206915,273,Saudi Arabia (SA),Entertainment,2016,0,433459,162,975,6609804,55309393,94197919,85299512,2272101,95019472,11400724,6520173,54577817,0,775769,748265,515966,50000,450000,50000,10000,110000
160,Mody10,2660000,337061205,233,Saudi Arabia (SA),Gaming,2020,20000,5163953,1940,11600,0,0,0,0,0,0,48879137,155183305,132998763,0,0,0,0,0,0,692000,1258000,710000
161,Iheros   هيروز,2620000,336397012,470,Saudi Arabia (SA),Gaming,2015,20000,2656856,996,5980,0,30129049,55243391,41128989,21047334,52569357,69383166,27330320,39565406,0,261181,525073,373746,260000,680000,260000,60000,200000
162,عبدالرحمن الشلهوب | Alshalhoub,2610000,429515741,206,Saudi Arabia (SA),People & Blogs,2016,10000,2712526,1020,6100,339867,21251523,39047569,52516396,79554265,59328323,40158442,55746356,81573000,82333,495673,420583,351411,480000,320000,100000,190000,170000
163,المُسلم Tv للإنتاج الدعوي,2600000,265239433,1615,Saudi Arabia (SA),Education,2011,10000,454698,170,1020,0,41348772,66450131,57454859,23775231,40271885,31684942,2327733,1925880,0,311615,595144,503241,310000,450000,260000,110000,60000
164,نادي النصر السعودي   Al Nassr Fc,2610000,635889380,2162,Saudi Arabia (SA),Entertainment,2010,40000,10081784,3780,22700,24341030,1733659,2000067,4963971,3196202,19962097,16128976,271981316,291582062,146611,8948,16405,40036,18000,110000,49000,1131000,1090000
165,Marwa Family   عائلة مروى,2570000,2818135276,2133,Saudi Arabia (SA),People & Blogs,2015,30000,42596336,16000,95800,0,0,7975558,1410921,2295799,273366429,953613791,840319805,743744571,0,0,63290,7310,70600,361000,580000,709000,920000
166,مكاسب ,2570000,21297943,345,Saudi Arabia (SA),Nonprofits & Activism,2013,0,802300,300,1810,54410901,37342824,61533830,61599402,15834730,23680268,29426461,23275519,285805992,151692,269062,692221,527025,350000,270000,160000,120000,30000
167,Alma Stars,2560000,2477608328,1737,Saudi Arabia (SA),Entertainment,2019,80000,75410412,28300,170000,0,0,0,0,0,0,0,658077658,1819530670,0,0,0,0,0,0,0,722000,1838000
168,Moha,2560000,205370830,281,Saudi Arabia (SA),People & Blogs,2014,0,20209,7,45,68780528,50590525,20095813,40783871,10126681,12399343,1033709,1013741,546619,973379,698284,199474,508863,70000,160000,20000,20000,10000
169,حرف إبداعية في ٥ دقائق تسالي,2550000,782940147,5753,Saudi Arabia (SA),People & Blogs,2018,0,108358,40,243,0,0,0,196715137,194120668,158470569,55964372,125575084,52094317,0,0,0,939000,741000,430000,110000,260000,70000
170,نويصر/ Swelyy,2550000,186207166,161,Saudi Arabia (SA),People & Blogs,2012,-10000,153274,57,344,0,0,0,0,0,133420205,36581267,11719470,4486224,0,0,0,0,0,1960000,350000,210000,30000
171,Saudi Gamer   سعودي جيمر,2510000,217276442,395,Saudi Arabia (SA),Gaming,2009,0,66451,24,149,277378485,139129879,211038946,6922714,882606,1156298,2434343,1032754,1143521,1691841,555239,301797,11123,0,0,20000,20000,10000
172,أسرار,2510000,338755005,914,Saudi Arabia (SA),People & Blogs,2015,0,787608,295,1770,30396899,117506709,94861120,38534722,45987049,11468506,0,0,0,305213,612701,934160,347926,260000,50000,0,0,0
173,Knizr | كنايزر,2520000,4489175953,837,Saudi Arabia (SA),Entertainment,2022,170000,435422052,163000,980000,0,0,0,0,0,0,0,0,4489175953,0,0,0,0,0,0,0,0,2520000
174,One Ummah,2500000,353314025,351,Saudi Arabia (SA),Education,2013,10000,1409963,528,3170,0,0,0,0,0,0,0,335145201,18168824,0,0,0,0,0,0,0,2450000,50000
175,شاهد لتعرف,2500000,591273031,1081,Saudi Arabia (SA),News & Politics,2016,40000,11011617,4130,24800,0,0,0,0,0,0,434670038,65461072,91141921,0,0,0,0,0,0,1920000,230000,350000
176,Pak Tv24,2460000,266024404,10215,Saudi Arabia (SA),Sports,2017,0,2451506,919,5520,0,43383295,142856908,20391800,28335855,100768375,221095856,109149110,83018517,0,282244,857027,240729,160000,410000,180000,170000,160000
177,Ana Beeko,2440000,426094389,233,Saudi Arabia (SA),Entertainment,2018,10000,4842816,1820,10900,0,0,0,0,104475128,127429657,70826076,63587011,59776517,0,0,0,0,1150000,660000,230000,210000,190000
178,قوي عقلك,2430000,315365190,1156,Saudi Arabia (SA),Entertainment,2016,0,331376,124,745,29995,33343747,89652945,79021692,38211657,57969886,8711098,7564817,859353,1589,243644,889942,714825,270000,260000,30000,20000,0
179,قناة القران الكريم,2410000,470024199,3439,Saudi Arabia (SA),People & Blogs,2011,10000,6586271,2470,14800,17321441,17717977,10130942,531198,1364141,158930904,69620605,81182499,113224492,165692,132282,171920,7106,27000,1186000,170000,210000,340000
180,Erkenci Kuş   مسلسل الطائر المبكر,2400000,209417671,885,Saudi Arabia (SA),Film & Animation,2020,10000,17329597,6500,39000,0,0,0,0,0,0,628386273,655638652,1074607254,0,0,0,0,0,0,1090000,950000,360000
181,Mmoshaya Gaming,2380000,1354482091,283,Saudi Arabia (SA),Gaming,2020,10000,5397646,2020,12100,0,0,0,0,0,0,1034145481,187338031,132998579,0,0,0,0,0,0,2030000,200000,150000
182,سامي بن سعود🍂,2370000,0,0,Saudi Arabia (SA),Comedy,2013,0,0,0,0,55258845,41115486,83835616,12538715,0,0,0,0,0,1136122,504942,342544,516392,30000,50000,30000,20000,0
183,Prophet Muscle Podcast,2360000,20835,1,Saudi Arabia (SA),Gaming,2015,0,26,0,0,55487310,113868440,113530196,112913557,31488704,427198641,306048,375609,830,405576,495650,585027,513747,130000,320000,40000,30000,20000
184,خمبلة,2350000,318301328,30,Saudi Arabia (SA),Film & Animation,2012,0,748166,280,1680,151371706,24869968,27589441,28081684,25632151,23113615,19169027,11145652,7328084,1789175,161000,162848,86977,50000,60000,30000,0,10000
185,نادي الهلال السعودي   Al Hilal Saudi Club,2350000,586689816,3292,Saudi Arabia (SA),Sports,2010,20000,10581512,3970,23800,235635397,33272805,87995434,41359169,60225406,64101843,51494876,74571948,114023806,574658,98337,152903,274102,220000,200000,130000,320000,380000
186,Bedaya Tv L قناة بداية الفضائية,2350000,3264247799,72591,Saudi Arabia (SA),Entertainment,2011,10000,4648194,1740,10500,461978651,1278935742,660050951,216787839,197233019,160124607,81549984,79178716,128408290,404200,679364,387717,268719,130000,140000,110000,140000,90000
187,إبراهيم حسام الدين,2320000,396271,19,Saudi Arabia (SA),Entertainment,2012,0,3281,1,7,34252596,52019726,60314722,27758989,8636261,175459925,89837502,97045364,81764,526817,545203,724287,453693,70000,60000,30000,20000,10000
188,ترفيه وإبداع,2310000,409102589,677,Saudi Arabia (SA),Entertainment,2016,0,2206328,827,4960,14848212,23522175,82659900,57216792,22254702,31203640,68919835,81285378,27191955,111297,510176,551066,317461,200000,70000,250000,180000,120000
189,مجودي العضلة ,2290000,989342740,144,Saudi Arabia (SA),People & Blogs,2023,60000,53038303,19900,119000,0,0,0,0,0,0,0,0,989342740,0,0,0,0,0,0,0,0,2290000
190,لمحة معرفة,2290000,314045507,488,Saudi Arabia (SA),Entertainment,2015,0,385989,144,868,14312305,66636537,85895143,49525823,26589407,37115003,13478514,12098205,8394570,148279,339037,639419,543265,230000,250000,70000,40000,30000
191,Sa7 Rawi,2290000,257653712,913,Saudi Arabia (SA),general,2019,50000,9233730,3460,20800,0,0,0,0,0,0,0,0,257653712,0,0,0,0,0,0,0,0,2290000
192,الشيخ صالح المغامسي,2280000,440708680,8344,Saudi Arabia (SA),Education,2010,0,714175,267,1610,128606395,39159738,60922545,44405864,10310632,0,122187043,22597632,12518831,582273,157002,433026,247699,50000,0,690000,80000,40000
193,السعودية,2260000,634318573,47735,Saudi Arabia (SA),Howto & Style,2011,10000,3571232,1340,8039,93373391,51683750,94724658,145481605,48501245,89584206,89280636,70921908,47769664,219149,99058,280332,350461,421000,210000,160000,160000,360000
194,عبدالله ال فروان Abdullah Al Farwan L,2250000,817053455,94,Saudi Arabia (SA),Music,2017,20000,8421421,3160,18900,0,0,0,0,0,436096489,171427595,86085389,123443982,0,0,0,0,0,1400000,410000,200000,240000
195,محمد بن صالح العريفي,2240000,152370884,2121,Saudi Arabia (SA),Nonprofits & Activism,2010,0,431680,161,971,44400130,12889336,15146718,20272984,20645857,21864727,11160621,5990511,0,781058,160989,267938,250015,290000,260000,150000,80000,0
196,Sxb,2220000,151692822,197,Saudi Arabia (SA),People & Blogs,2020,30000,3718449,1390,8370,0,0,0,0,0,18692789,8732815,52027336,72239882,0,0,0,0,0,852000,288000,580000,500000
